time_boot_ms,mission_state,battery_mv,roll,pitch,yaw,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_mag_x,imu_mag_y,imu_mag_z,pressure_pa,temp_celsius,highg_acc_x,highg_acc_y,highg_acc_z,gps_fix,lat,lon,gps_alt,vel,cog,satellites_nb,imu_acc_vertical,highg_acc_vertical,kalman_z,kalman_v,altitude_msl_cm,FLAG_IDEFIX_OK,FLAG_BT_OK,FLAG_FLASH_OK,FLAG_SD_OK,FLAG_TEMP_OK,FLAG_HIGHG_OK,FLAG_GPS_OK,FLAG_BARO_OK,FLAG_IMU_OK,FLAG_RADIO_OK,FLAG_PYROS_ARMED_OK,FLAG_PYRO1_CONN,FLAG_PYRO2_CONN,FLAG_PYRO3_CONN,FLAG_PYRO4_CONN,FLAG_PYROS_ARMED,FLAG_PYRO1_FIRED,FLAG_PYRO2_FIRED,FLAG_PYRO3_FIRED,FLAG_PYRO4_FIRED,FLAG_APOGEE_DETECTED,FLAG_MAIN_DEPLOYED,FLAG_DROGUE_DEPLOYED,FLAG_MACH_LOCK_ENABLED
428685,STATE_INIT,9.836,-0.09,-0.74,129.18,0.09,0.02,9.66,0.0,0.18,-0.06,16.0,-18.06,-34.06,0.921,25.96,-0.34,0.02,9.67,0,0.0,0.0,825.6,0.0,0.0,0,-0.11,0.98,797.69,-0.03,797.81,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
428685,STATE_INIT,9.836,-0.09,-0.74,129.18,0.09,0.02,9.66,0.0,0.18,-0.06,16.0,-18.06,-34.06,0.921,25.96,-0.34,0.02,9.67,0,0.0,0.0,825.6,0.0,0.0,0,-0.11,0.98,797.69,-0.03,797.81,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
428685,STATE_INIT,9.836,-0.09,-0.74,129.18,0.09,0.02,9.66,0.0,0.18,-0.06,16.0,-18.06,-34.06,0.921,25.96,-0.34,0.02,9.67,0,0.0,0.0,825.6,0.0,0.0,0,-0.11,0.98,797.69,-0.03,797.81,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
428685,STATE_INIT,9.836,-0.09,-0.74,129.18,0.09,0.02,9.66,0.0,0.18,-0.06,16.0,-18.06,-34.06,0.921,25.96,-0.34,0.02,9.67,0,0.0,0.0,825.6,0.0,0.0,0,-0.11,0.98,797.69,-0.03,797.81,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
428685,STATE_INIT,9.836,-0.09,-0.74,129.18,0.09,0.02,9.66,0.0,0.18,-0.06,16.0,-18.06,-34.06,0.921,25.96,-0.34,0.02,9.67,0,0.0,0.0,825.6,0.0,0.0,0,-0.11,0.98,797.69,-0.03,797.81,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
428685,STATE_INIT,9.836,-0.09,-0.74,129.18,0.09,0.02,9.66,0.0,0.18,-0.06,16.0,-18.06,-34.06,0.921,25.96,-0.34,0.02,9.67,0,0.0,0.0,825.6,0.0,0.0,0,-0.11,0.98,797.69,-0.03,797.81,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
428685,STATE_INIT,9.836,-0.09,-0.74,129.18,0.09,0.02,9.66,0.0,0.18,-0.06,16.0,-18.06,-34.06,0.921,25.96,-0.34,0.02,9.67,0,0.0,0.0,825.6,0.0,0.0,0,-0.11,0.98,797.69,-0.03,797.81,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
428785,STATE_INIT,9.805,-0.09,-0.74,129.18,0.06,0.0,9.79,-0.12,0.12,0.0,17.06,-15.87,-37.68,0.921,26.06,-0.4,0.13,9.5,0,0.0,0.0,825.6,0.0,0.0,0,-0.14,0.96,797.69,-0.03,797.54,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
428785,STATE_INIT,9.805,-0.09,-0.74,129.18,0.06,0.0,9.79,-0.12,0.12,0.0,17.06,-15.87,-37.68,0.921,26.06,-0.4,0.13,9.5,0,0.0,0.0,825.6,0.0,0.0,0,-0.14,0.96,797.69,-0.03,797.54,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
429085,STATE_INIT,9.828,-0.09,-0.74,129.18,0.07,-0.01,9.72,0.12,0.06,-0.06,16.25,-17.37,-34.18,0.921,26.06,-0.38,0.08,9.65,0,0.0,0.0,825.6,0.0,0.0,0,-0.09,0.98,797.68,-0.03,797.27,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
