time_boot_ms,mission_state,battery_mv,roll,pitch,yaw,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_mag_x,imu_mag_y,imu_mag_z,pressure_pa,temp_celsius,highg_acc_x,highg_acc_y,highg_acc_z,gps_fix,lat,lon,gps_alt,vel,cog,satellites_nb,imu_acc_vertical,highg_acc_vertical,kalman_z,kalman_v,altitude_msl_cm,FLAG_IDEFIX_OK,FLAG_BT_OK,FLAG_FLASH_OK,FLAG_SD_OK,FLAG_TEMP_OK,FLAG_HIGHG_OK,FLAG_GPS_OK,FLAG_BARO_OK,FLAG_IMU_OK,FLAG_RADIO_OK,FLAG_PYROS_ARMED_OK,FLAG_PYRO1_CONN,FLAG_PYRO2_CONN,FLAG_PYRO3_CONN,FLAG_PYRO4_CONN,FLAG_PYROS_ARMED,FLAG_PYRO1_FIRED,FLAG_PYRO2_FIRED,FLAG_PYRO3_FIRED,FLAG_PYRO4_FIRED,FLAG_APOGEE_DETECTED,FLAG_MAIN_DEPLOYED,FLAG_DROGUE_DEPLOYED,FLAG_MACH_LOCK_ENABLED
52275,STATE_INIT,9.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,25.75,-0.48,0.33,9.72,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,809.33,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
52275,STATE_INIT,9.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,25.75,-0.48,0.33,9.72,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,809.33,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
52275,STATE_INIT,9.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,25.75,-0.48,0.33,9.72,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,809.33,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
52275,STATE_INIT,9.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,25.75,-0.48,0.33,9.72,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,809.33,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
52275,STATE_INIT,9.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,25.75,-0.48,0.33,9.72,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,809.33,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
52275,STATE_INIT,9.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,25.75,-0.48,0.33,9.72,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,809.33,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
54913,STATE_INIT,9.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,25.75,-0.52,0.16,9.66,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,808.97,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
54913,STATE_INIT,9.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,25.75,-0.52,0.16,9.66,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,808.97,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
55116,STATE_INIT,9.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,25.75,-0.38,0.28,9.48,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,808.88,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
55116,STATE_INIT,9.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,25.75,-0.38,0.28,9.48,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,808.88,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
