time_boot_ms,mission_state,battery_mv,roll,pitch,yaw,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_mag_x,imu_mag_y,imu_mag_z,pressure_hpa,temp_celsius,highg_acc_x,highg_acc_y,highg_acc_z,gps_fix,lat,lon,gps_alt,vel,cog,satellites_nb,imu_acc_vertical,highg_acc_vertical,kalman_z,kalman_v,altitude_msl_m,FLAG_IDEFIX_OK,FLAG_BT_OK,FLAG_FLASH_OK,FLAG_SD_OK,FLAG_TEMP_OK,FLAG_HIGHG_OK,FLAG_GPS_OK,FLAG_BARO_OK,FLAG_IMU_OK,FLAG_RADIO_OK,FLAG_PYROS_ARMED_OK,FLAG_PYRO1_CONN,FLAG_PYRO2_CONN,FLAG_PYRO3_CONN,FLAG_PYRO4_CONN,FLAG_PYRO1_FIRED,FLAG_PYRO2_FIRED,FLAG_PYRO3_FIRED,FLAG_PYRO4_FIRED,FLAG_APOGEE_DETECTED,FLAG_MAIN_DEPLOYED,FLAG_DROGUE_DEPLOYED,FLAG_MACH_LOCK_ENABLED
7897122,STATE_ARMED,11.8,0.0,0.89,0.0,0.0,0.0,0.045,0.005,0.005,0.05,0.13,0.46,0.79,750.2000122070312,18.0,0.0,0.0,0.45,1,46.501,6.6005,8500.0,450.0,0.0,10,4.5,45.0,84.987001953125,-0.12300000190734864,8500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
7897632,STATE_ARMED,11.8,0.0,0.89,0.0,0.0,0.0,0.045,0.005,0.005,0.05,0.13,0.46,0.79,750.2000122070312,18.0,0.0,0.0,0.45,1,46.501,6.6005,8500.0,450.0,0.0,10,4.5,45.0,84.987001953125,-0.12300000190734864,8500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
7898138,STATE_ARMED,11.8,0.0,0.89,0.0,0.0,0.0,0.045,0.005,0.005,0.05,0.13,0.46,0.79,750.2000122070312,18.0,0.0,0.0,0.45,1,46.501,6.6005,8500.0,450.0,0.0,10,4.5,45.0,84.987001953125,-0.12300000190734864,8500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
7898641,STATE_ARMED,11.8,0.0,0.89,0.0,0.0,0.0,0.045,0.005,0.005,0.05,0.13,0.46,0.79,750.2000122070312,18.0,0.0,0.0,0.45,1,46.501,6.6005,8500.0,450.0,0.0,10,4.5,45.0,84.987001953125,-0.12300000190734864,8500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
7899150,STATE_ARMED,11.8,0.0,0.89,0.0,0.0,0.0,0.045,0.005,0.005,0.05,0.13,0.46,0.79,750.2000122070312,18.0,0.0,0.0,0.45,1,46.501,6.6005,8500.0,450.0,0.0,10,4.5,45.0,84.987001953125,-0.12300000190734864,8500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
7899661,STATE_ARMED,11.8,0.0,0.89,0.0,0.0,0.0,0.045,0.005,0.005,0.05,0.13,0.46,0.79,750.2000122070312,18.0,0.0,0.0,0.45,1,46.501,6.6005,8500.0,450.0,0.0,10,4.5,45.0,84.987001953125,-0.12300000190734864,8500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
7900168,STATE_ARMED,11.8,0.0,0.89,0.0,0.0,0.0,0.045,0.005,0.005,0.05,0.13,0.46,0.79,750.2000122070312,18.0,0.0,0.0,0.45,1,46.501,6.6005,8500.0,450.0,0.0,10,4.5,45.0,84.987001953125,-0.12300000190734864,8500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
7900677,STATE_ARMED,11.8,0.0,0.89,0.0,0.0,0.0,0.045,0.005,0.005,0.05,0.13,0.46,0.79,750.2000122070312,18.0,0.0,0.0,0.45,1,46.501,6.6005,8500.0,450.0,0.0,10,4.5,45.0,84.987001953125,-0.12300000190734864,8500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
7901185,STATE_ARMED,11.8,0.0,0.89,0.0,0.0,0.0,0.045,0.005,0.005,0.05,0.13,0.46,0.79,750.2000122070312,18.0,0.0,0.0,0.45,1,46.501,6.6005,8500.0,450.0,0.0,10,4.5,45.0,84.987001953125,-0.12300000190734864,8500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
7901695,STATE_ARMED,11.8,0.0,0.89,0.0,0.0,0.0,0.045,0.005,0.005,0.05,0.13,0.46,0.79,750.2000122070312,18.0,0.0,0.0,0.45,1,46.501,6.6005,8500.0,450.0,0.0,10,4.5,45.0,84.987001953125,-0.12300000190734864,8500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
7902206,STATE_ARMED,11.8,0.0,0.89,0.0,0.0,0.0,0.045,0.005,0.005,0.05,0.13,0.46,0.79,750.2000122070312,18.0,0.0,0.0,0.45,1,46.501,6.6005,8500.0,450.0,0.0,10,4.5,45.0,84.987001953125,-0.12300000190734864,8500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
7902717,STATE_ARMED,11.8,0.0,0.89,0.0,0.0,0.0,0.045,0.005,0.005,0.05,0.13,0.46,0.79,750.2000122070312,18.0,0.0,0.0,0.45,1,46.501,6.6005,8500.0,450.0,0.0,10,4.5,45.0,84.987001953125,-0.12300000190734864,8500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
